"Class","File","Person","Notes"
"0","2011/G544/Q1/raw/021.mp4","Tawfiq","Normal"
"13","2011/G544/Q1/raw/022.mp4","Tawfiq","No Play"
"11","2011/G544/Q1/raw/023.mp4","Tawfiq","Early"
"0","2011/G544/Q1/raw/024.mp4","Tawfiq","Normal"
"21","2011/G544/Q1/raw/025.mp4","Tawfiq","QB Scramble/Run"
"12","2011/G544/Q1/raw/026.mp4","Tawfiq","Late"
"21","2011/G544/Q1/raw/027.mp4","Tawfiq","QB Scramble/Run"
"","2011/G544/Q1/raw/029.mp4","Tawfiq",""
"21","2011/G544/Q1/raw/030.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G544/Q1/raw/031.mp4","Tawfiq","Normal"
"0","2011/G544/Q1/raw/032.mp4","Tawfiq","Normal"
"0","2011/G544/Q1/raw/033.mp4","Tawfiq","Normal"
"0","2011/G544/Q1/raw/035.mp4","Tawfiq","Normal"
"13","2011/G544/Q1/raw/036.mp4","Tawfiq","No Play"
"22","2011/G544/Q1/raw/037.mp4","Tawfiq","Sack"
"0","2011/G544/Q1/raw/038.mp4","Tawfiq","Normal"
"12","2011/G544/Q1/raw/039.mp4","Tawfiq","Late"
"0","2011/G544/Q1/raw/040.mp4","Tawfiq","Normal"
"0","2011/G544/Q1/raw/041.mp4","Tawfiq","Normal"
"12","2011/G544/Q1/raw/042.mp4","Tawfiq","Late"
"12","2011/G544/Q1/raw/043.mp4","Tawfiq","Late"
"0","2011/G544/Q1/raw/044.mp4","Tawfiq","Normal"
"21","2011/G544/Q1/raw/045.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G544/Q1/raw/046.mp4","Tawfiq","Normal"
"21","2011/G544/Q1/raw/047.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G544/Q1/raw/048.mp4","Tawfiq","Normal"
"0","2011/G544/Q1/raw/049.mp4","Tawfiq","Normal"
"0","2011/G544/Q1/raw/050.mp4","Tawfiq","Normal"
"0","2011/G544/Q1/raw/051.mp4","Tawfiq","Normal"
"0","2011/G544/Q1/raw/052.mp4","Tawfiq","Normal"
"11","2011/G544/Q1/raw/053.mp4","Tawfiq","Early"
"13","2011/G544/Q1/raw/054.mp4","Tawfiq","No Play"
"22","2011/G544/Q1/raw/055.mp4","Tawfiq","Sack"
"21","2011/G544/Q1/raw/208.mp4","Tawfiq","QB Scramble/Run"
"152","2011/G544/Q/raw/_34.mp4","Tawfiq","Minor Graphic"
"151","2011/G544/Q1_/raw/est.mp4","Tawfiq","Full screen graphic"
"0","2011/G544/Q2/raw/001.mp4","Tawfiq","Normal"
"12","2011/G544/Q2/raw/002.mp4","Tawfiq","Late"
"12","2011/G544/Q2/raw/003.mp4","Tawfiq","Late"
"21","2011/G544/Q2/raw/004.mp4","Tawfiq","QB Scramble/Run"
"22","2011/G544/Q2/raw/005.mp4","Tawfiq","Sack"
"0","2011/G544/Q2/raw/006.mp4","Tawfiq","Normal"
"0","2011/G544/Q3/raw/001.mp4","Tawfiq","Normal"
"12","2011/G544/Q3/raw/002.mp4","Tawfiq","Late"
"25","2011/G544/Q3/raw/003.mp4","Tawfiq","Lateral"
"21","2011/G544/Q3/raw/005.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G544/Q3/raw/006.mp4","Tawfiq","Normal"
"0","2011/G544/Q3/raw/007.mp4","Tawfiq","Normal"
"22","2011/G544/Q3/raw/008.mp4","Tawfiq","Sack"
"21","2011/G544/Q3/raw/009.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G544/Q3/raw/010.mp4","Tawfiq","Normal"
"0","2011/G544/Q3/raw/011.mp4","Tawfiq","Normal"
"21","2011/G544/Q3/raw/012.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G544/Q3/raw/013.mp4","Tawfiq","Normal"
"0","2011/G544/Q3/raw/014.mp4","Tawfiq","Normal"
"23","2011/G544/Q3/raw/015.mp4","Tawfiq","Interception"
"21","2011/G544/Q3/raw/016.mp4","Tawfiq","QB Scramble/Run"
"12","2011/G544/Q3/raw/017.mp4","Tawfiq","Late"
"12","2011/G544/Q3/raw/018.mp4","Tawfiq","Late"
"12","2011/G544/Q3/raw/019.mp4","Tawfiq","Late"
"12","2011/G544/Q3/raw/020.mp4","Tawfiq","Late"
"12","2011/G544/Q3/raw/021.mp4","Tawfiq","Late"
"12","2011/G544/Q4/raw/000.mp4","Tawfiq","Late"
"0","2011/G544/Q4/raw/001.mp4","Tawfiq","Normal"
"21","2011/G544/Q4/raw/002.mp4","Tawfiq","QB Scramble/Run"
"21","2011/G544/Q4/raw/003.mp4","Tawfiq","QB Scramble/Run"
"21","2011/G544/Q4/raw/004.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G544/Q4/raw/005.mp4","Tawfiq","Normal"
"12","2011/G544/Q4/raw/006.mp4","Tawfiq","Late"
"0","2011/G544/Q4/raw/007.mp4","Tawfiq","Normal"
"21","2011/G544/Q4/raw/008.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G544/Q4/raw/009.mp4","Tawfiq","Normal"
"22","2011/G544/Q4/raw/010.mp4","Tawfiq","Sack"
"0","2011/G544/Q4/raw/011.mp4","Tawfiq","Normal"
"26","2011/G544/Q4/raw/012.mp4","Tawfiq","Fumble"
"21","2011/G544/Q4/raw/013.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G544/Q4/raw/014.mp4","Tawfiq","Normal"
"0","2011/G544/Q4/raw/015.mp4","Tawfiq","Normal"
"25","2011/G544/Q4/raw/016.mp4","Tawfiq","Lateral"
"23","2011/G544/Q4/raw/017.mp4","Tawfiq","Interception"
"0","2011/G544/Q4/raw/018.mp4","Tawfiq","Normal"
"0","2011/G544/Q4/raw/019.mp4","Tawfiq","Normal"
"12","2011/G544/Q4/raw/020.mp4","Tawfiq","Late"
"25","2011/G544/Q4/raw/021.mp4","Tawfiq","Lateral"
"25","2011/G544/Q4/raw/022.mp4","Tawfiq","Lateral"
"151","2011/G5967/Q1/raw/000.mp4","Tawfiq","Full screen graphic"
"151","2011/G5967/Q1/raw/001.mp4","Tawfiq","Full screen graphic"
"151","2011/G5967/Q1/raw/002.mp4","Tawfiq","Full screen graphic"
"0","2011/G5967/Q1/raw/003.mp4","Tawfiq","Normal"
"0","2011/G5967/Q1/raw/004.mp4","Tawfiq","Normal"
"151","2011/G5967/Q1/raw/005.mp4","Tawfiq","Full screen graphic"
"152","2011/G5967/Q1/raw/006.mp4","Tawfiq","Minor Graphic"
"0","2011/G5967/Q1/raw/007.mp4","Tawfiq","Normal"
"11","2011/G5967/Q1/raw/008.mp4","Tawfiq","Early"
"0","2011/G5967/Q1/raw/009.mp4","Tawfiq","Normal"
"151","2011/G5967/Q1/raw/010.mp4","Tawfiq","Full screen graphic"
"0","2011/G5967/Q1/raw/011.mp4","Tawfiq","Normal"
"0","2011/G5967/Q1/raw/012.mp4","Tawfiq","Normal"
"0","2011/G5967/Q1/raw/013.mp4","Tawfiq","Normal"
"11","2011/G5967/Q1/raw/014.mp4","Tawfiq","Early"
"151","2011/G5967/Q1/raw/015.mp4","Tawfiq","Full screen graphic"
"0","2011/G5967/Q1/raw/016.mp4","Tawfiq","Normal"
"0","2011/G5967/Q1/raw/017.mp4","Tawfiq","Normal"
"151","2011/G5967/Q1/raw/018.mp4","Tawfiq","Full screen graphic"
"0","2011/G5967/Q1/raw/019.mp4","Tawfiq","Normal"
"11","2011/G5967/Q1/raw/020.mp4","Tawfiq","Early"
"0","2011/G5967/Q1/raw/021.mp4","Tawfiq","Normal"
"21","2011/G5967/Q1/raw/022.mp4","Tawfiq","QB Scramble/Run"
"21","2011/G5967/Q1/raw/023.mp4","Tawfiq","QB Scramble/Run"
"152","2011/G5967/Q1/raw/024.mp4","Tawfiq","Minor Graphic"
"22","2011/G5967/Q1/raw/025.mp4","Tawfiq","Sack"
"0","2011/G5967/Q1/raw/026.mp4","Tawfiq","Normal"
"0","2011/G5967/Q1/raw/027.mp4","Tawfiq","Normal"
"0","2011/G5967/Q1/raw/028.mp4","Tawfiq","Normal"
"21","2011/G5967/Q1/raw/030.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G5967/Q2/raw/031.mp4","Tawfiq","Normal"
"13","2011/G5967/Q2/raw/001.mp4","Tawfiq","No Play"
"152","2011/G5967/Q2/raw/002.mp4","Tawfiq","Minor Graphic"
"0","2011/G5967/Q2/raw/003.mp4","Tawfiq","Normal"
"0","2011/G5967/Q2/raw/004.mp4","Tawfiq","Normal"
"151","2011/G5967/Q2/raw/005.mp4","Tawfiq","Full screen graphic"
"25","2011/G5967/Q2/raw/006.mp4","Tawfiq","Lateral"
"11","2011/G5967/Q2/raw/007.mp4","Tawfiq","Early"
"11","2011/G5967/Q2/raw/008.mp4","Tawfiq","Early"
"22","2011/G5967/Q2/raw/009.mp4","Tawfiq","Sack"
"0","2011/G5967/Q2/raw/010.mp4","Tawfiq","Normal"
"25","2011/G5967/Q2/raw/011.mp4","Tawfiq","Lateral"
"0","2011/G5967/Q2/raw/012.mp4","Tawfiq","Normal"
"0","2011/G5967/Q2/raw/013.mp4","Tawfiq","Normal"
"21","2011/G5967/Q2/raw/014.mp4","Tawfiq","QB Scramble/Run"
"152","2011/G5967/Q2/raw/015.mp4","Tawfiq","Minor Graphic"
"0","2011/G5967/Q2/raw/016.mp4","Tawfiq","Normal"
"151","2011/G5967/Q2/raw/017.mp4","Tawfiq","Full screen graphic"
"0","2011/G5967/Q2/raw/018.mp4","Tawfiq","Normal"
"151","2011/G5967/Q2/raw/019.mp4","Tawfiq","Full screen graphic"
"0","2011/G5967/Q2/raw/020.mp4","Tawfiq","Normal"
"25","2011/G5967/Q2/raw/021.mp4","Tawfiq","Lateral"
"0","2011/G5967/Q2/raw/022.mp4","Tawfiq","Normal"
"25","2011/G5967/Q2/raw/023.mp4","Tawfiq","Lateral"
"0","2011/G5967/Q2/raw/024.mp4","Tawfiq","Normal"
"0","2011/G5967/Q2/raw/025.mp4","Tawfiq","Normal"
"151","2011/G5967/Q2/raw/026.mp4","Tawfiq","Full screen graphic"
"0","2011/G5967/Q2/raw/027.mp4","Tawfiq","Normal"
"0","2011/G5967/Q2/raw/028.mp4","Tawfiq","Normal"
"0","2011/G5967/Q2/raw/029.mp4","Tawfiq","Normal"
"151","2011/G5967/Q2/raw/030.mp4","Tawfiq","Full screen graphic"
"21","2011/G5967/Q2/raw/031.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G5967/Q2/raw/032.mp4","Tawfiq","Normal"
"21","2011/G5967/Q2/raw/033.mp4","Tawfiq","QB Scramble/Run"
"21","2011/G5967/Q2/raw/034.mp4","Tawfiq","QB Scramble/Run"
"21","2011/G5967/Q2/raw/035.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G5967/Q2/raw/036.mp4","Tawfiq","Normal"
"27","2011/G5967/Q2/raw/037.mp4","Tawfiq","Long Run/RAC"
"151","2011/G5967/Q2/raw/038.mp4","Tawfiq","Full screen graphic"
"21","2011/G5967/Q2/raw/039.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G5967/Q2/raw/040.mp4","Tawfiq","Normal"
"0","2011/G5967/Q2/raw/041.mp4","Tawfiq","Normal"
"0","2011/G5967/Q2/raw/042.mp4","Tawfiq","Normal"
"23","2011/G5967/Q3/raw/043.mp4","Tawfiq","Interception"
"151","2011/G5967/Q3/raw/001.mp4","Tawfiq","Full screen graphic"
"151","2011/G5967/Q3/raw/002.mp4","Tawfiq","Full screen graphic"
"24","2011/G5967/Q3/raw/003.mp4","Tawfiq","Long Kick Return"
"25","2011/G5967/Q3/raw/004.mp4","Tawfiq","Lateral"
"0","2011/G5967/Q3/raw/005.mp4","Tawfiq","Normal"
"22","2011/G5967/Q3/raw/006.mp4","Tawfiq","Sack"
"0","2011/G5967/Q3/raw/007.mp4","Tawfiq","Normal"
"21","2011/G5967/Q3/raw/008.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G5967/Q3/raw/009.mp4","Tawfiq","Normal"
"152","2011/G5967/Q3/raw/010.mp4","Tawfiq","Minor Graphic"
"0","2011/G5967/Q3/raw/011.mp4","Tawfiq","Normal"
"0","2011/G5967/Q3/raw/012.mp4","Tawfiq","Normal"
"0","2011/G5967/Q3/raw/013.mp4","Tawfiq","Normal"
"11","2011/G5967/Q3/raw/014.mp4","Tawfiq","Early"
"21","2011/G5967/Q3/raw/015.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G5967/Q3/raw/016.mp4","Tawfiq","Normal"
"23","2011/G5967/Q3/raw/017.mp4","Tawfiq","Interception"
"0","2011/G5967/Q3/raw/018.mp4","Tawfiq","Normal"
"0","2011/G5967/Q3/raw/019.mp4","Tawfiq","Normal"
"22","2011/G5967/Q3/raw/020.mp4","Tawfiq","Sack"
"12","2011/G5967/Q3/raw/021.mp4","Tawfiq","Late"
"151","2011/G5967/Q3/raw/022.mp4","Tawfiq","Full screen graphic"
"0","2011/G5967/Q3/raw/023.mp4","Tawfiq","Normal"
"0","2011/G5967/Q3/raw/024.mp4","Tawfiq","Normal"
"0","2011/G5967/Q3/raw/025.mp4","Tawfiq","Normal"
"12","2011/G5967/Q3/raw/026.mp4","Tawfiq","Late"
"27","2011/G5967/Q3/raw/027.mp4","Tawfiq","Long Run/RAC"
"12","2011/G5967/Q3/raw/028.mp4","Tawfiq","Late"
"0","2011/G5967/Q3/raw/029.mp4","Tawfiq","Normal"
"0","2011/G5967/Q3/raw/030.mp4","Tawfiq","Normal"
"0","2011/G5967/Q3/raw/031.mp4","Tawfiq","Normal"
"21","2011/G5967/Q3/raw/032.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G5967/Q3/raw/033.mp4","Tawfiq","Normal"
"25","2011/G5967/Q3/raw/034.mp4","Tawfiq","Lateral"
"0","2011/G5967/Q3/raw/035.mp4","Tawfiq","Normal"
"151","2011/G5967/Q3/raw/036.mp4","Tawfiq","Full screen graphic"
"0","2011/G5967/Q3/raw/037.mp4","Tawfiq","Normal"
"151","2011/G5967/Q3/raw/038.mp4","Tawfiq","Full screen graphic"
"151","2011/G5967/Q3/raw/039.mp4","Tawfiq","Full screen graphic"
"151","2011/G5967/Q3/raw/040.mp4","Tawfiq","Full screen graphic"
"25","2011/G5967/Q3/raw/041.mp4","Tawfiq","Lateral"
"21","2011/G5967/Q3/raw/042.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G5967/Q3/raw/043.mp4","Tawfiq","Normal"
"27","2011/G5967/Q3/raw/044.mp4","Tawfiq","Long Run/RAC"
"151","2011/G5967/Q3/raw/045.mp4","Tawfiq","Full screen graphic"
"21","2011/G5967/Q4/raw/046.mp4","Tawfiq","QB Scramble/Run"
"13","2011/G5967/Q4/raw/001.mp4","Tawfiq","No Play"
"21","2011/G5967/Q4/raw/002.mp4","Tawfiq","QB Scramble/Run"
"21","2011/G5967/Q4/raw/003.mp4","Tawfiq","QB Scramble/Run"
"21","2011/G5967/Q4/raw/004.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G5967/Q4/raw/005.mp4","Tawfiq","Normal"
"22","2011/G5967/Q4/raw/006.mp4","Tawfiq","Sack"
"21","2011/G5967/Q4/raw/007.mp4","Tawfiq","QB Scramble/Run"
"21","2011/G5967/Q4/raw/008.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G5967/Q4/raw/009.mp4","Tawfiq","Normal"
"0","2011/G5967/Q4/raw/010.mp4","Tawfiq","Normal"
"21","2011/G5967/Q4/raw/011.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G5967/Q4/raw/012.mp4","Tawfiq","Normal"
"152","2011/G5967/Q4/raw/013.mp4","Tawfiq","Minor Graphic"
"0","2011/G5967/Q4/raw/014.mp4","Tawfiq","Normal"
"0","2011/G5967/Q4/raw/015.mp4","Tawfiq","Normal"
"0","2011/G5967/Q4/raw/016.mp4","Tawfiq","Normal"
"151","2011/G5967/Q4/raw/017.mp4","Tawfiq","Full screen graphic"
"27","2011/G5967/Q4/raw/018.mp4","Tawfiq","Long Run/RAC"
"0","2011/G5967/Q4/raw/019.mp4","Tawfiq","Normal"
"21","2011/G5967/Q4/raw/020.mp4","Tawfiq","QB Scramble/Run"
"151","2011/G5967/Q4/raw/021.mp4","Tawfiq","Full screen graphic"
"0","2011/G5967/Q4/raw/022.mp4","Tawfiq","Normal"
"151","2011/G5967/Q4/raw/023.mp4","Tawfiq","Full screen graphic"
"151","2011/G5967/Q4/raw/024.mp4","Tawfiq","Full screen graphic"
"0","2011/G5967/Q4/raw/025.mp4","Tawfiq","Normal"
"22","2011/G5967/Q4/raw/026.mp4","Tawfiq","Sack"
"21","2011/G5967/Q4/raw/027.mp4","Tawfiq","QB Scramble/Run"
"21","2011/G5967/Q4/raw/028.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G5967/Q4/raw/029.mp4","Tawfiq","Normal"
"21","2011/G5967/Q4/raw/030.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G5967/Q4/raw/031.mp4","Tawfiq","Normal"
"0","2011/G5967/Q4/raw/032.mp4","Tawfiq","Normal"
"0","2011/G5967/Q4/raw/033.mp4","Tawfiq","Normal"
"151","2011/G5967/Q4/raw/034.mp4","Tawfiq","Full screen graphic"
"0","2011/G5967/Q4/raw/035.mp4","Tawfiq","Normal"
"21","2011/G5967/Q4/raw/036.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G5967/Q4/raw/037.mp4","Tawfiq","Normal"
"21","2011/G5967/Q4/raw/038.mp4","Tawfiq","QB Scramble/Run"
"0","2011/G5967/Q4/raw/039.mp4","Tawfiq","Normal"
"0","2011/G5967/Q4/raw/040.mp4","Tawfiq","Normal"
"26","2016/G6007/Q1/raw/001.mp4","Pedro",""
"0","2016/G6007/Q1/raw/002.mp4","Pedro",""
"0","2016/G6007/Q1/raw/003.mp4","Pedro",""
"12","2016/G6007/Q1/raw/004.mp4","Pedro",""
"0","2016/G6007/Q1/raw/005.mp4","Pedro",""
"0","2016/G6007/Q1/raw/006.mp4","Pedro",""
"201","2016/G6007/Q1/raw/007.mp4","Pedro",""
"11","2016/G6007/Q1/raw/008.mp4","Pedro",""
"202","2016/G6007/Q1/raw/009.mp4","Pedro",""
"11,201","2016/G6007/Q1/raw/010.mp4","Pedro",""
"11,21","2016/G6007/Q1/raw/011.mp4","Pedro",""
"12","2016/G6007/Q1/raw/012.mp4","Pedro",""
"11,202","2016/G6007/Q1/raw/013.mp4","Pedro",""
"0","2016/G6007/Q1/raw/014.mp4","Pedro",""
"0","2016/G6007/Q1/raw/015.mp4","Pedro",""
"14","2016/G6007/Q1/raw/016.mp4","Pedro",""
"12","2016/G6007/Q1/raw/017.mp4","Pedro",""
"11,202","2016/G6007/Q1/raw/018.mp4","Pedro",""
"202","2016/G6007/Q1/raw/019.mp4","Pedro",""
"11,21","2016/G6007/Q1/raw/020.mp4","Pedro",""
"0","2016/G6007/Q1/raw/021.mp4","Pedro",""
"132","2016/G6007/Q1/raw/022.mp4","Pedro",""
"0","2016/G6007/Q1/raw/023.mp4","Pedro",""
"202","2016/G6007/Q1/raw/024.mp4","Pedro",""
"11,202","2016/G6007/Q1/raw/025.mp4","Pedro",""
"0","2016/G6007/Q1/raw/026.mp4","Pedro",""
"0","2016/G6007/Q1/raw/027.mp4","Pedro",""
"21","2016/G6007/Q1/raw/028.mp4","Pedro",""
"0","2016/G6007/Q1/raw/029.mp4","Pedro",""
"14","2016/G6007/Q1/raw/030.mp4","Pedro",""
"0","2016/G6007/Q1/raw/031.mp4","Pedro",""
"12","2016/G6007/Q2/raw/001.mp4","Pedro",""
"0","2016/G6007/Q2/raw/002.mp4","Pedro",""
"202","2016/G6007/Q2/raw/003.mp4","Pedro",""
"0","2016/G6007/Q2/raw/004.mp4","Pedro",""
"0","2016/G6007/Q2/raw/005.mp4","Pedro",""
"202","2016/G6007/Q2/raw/006.mp4","Pedro",""
"202","2016/G6007/Q2/raw/007.mp4","Pedro",""
"12","2016/G6007/Q2/raw/008.mp4","Pedro",""
"0","2016/G6007/Q2/raw/009.mp4","Pedro",""
"0","2016/G6007/Q2/raw/010.mp4","Pedro",""
"201","2016/G6007/Q2/raw/011.mp4","Pedro",""
"11","2016/G6007/Q2/raw/012.mp4","Pedro",""
"12","2016/G6007/Q2/raw/013.mp4","Pedro",""
"11,14","2016/G6007/Q2/raw/014.mp4","Pedro",""
"202,21","2016/G6007/Q2/raw/015.mp4","Pedro",""
"12","2016/G6007/Q2/raw/016.mp4","Pedro",""
"21","2016/G6007/Q2/raw/017.mp4","Pedro",""
"12,14","2016/G6007/Q2/raw/018.mp4","Pedro",""
"22","2016/G6007/Q2/raw/019.mp4","Pedro",""
"0","2016/G6007/Q2/raw/020.mp4","Pedro",""
"12","2016/G6007/Q2/raw/021.mp4","Pedro",""
"0","2016/G6007/Q2/raw/022.mp4","Pedro",""
"0","2016/G6007/Q2/raw/023.mp4","Pedro",""
"0","2016/G6007/Q2/raw/024.mp4","Pedro",""
"0","2016/G6007/Q2/raw/025.mp4","Pedro",""
"0","2016/G6007/Q2/raw/026.mp4","Pedro",""
"0","2016/G6007/Q2/raw/027.mp4","Pedro",""
"26","2016/G6007/Q2/raw/028.mp4","Pedro",""
"26","2016/G6007/Q2/raw/029.mp4","Pedro",""
"26","2016/G6007/Q2/raw/030.mp4","Pedro",""
"0","2016/G6007/Q2/raw/031.mp4","Pedro",""
"0","2016/G6007/Q2/raw/032.mp4","Pedro",""
"0","2016/G6007/Q2/raw/033.mp4","Pedro",""
"14","2016/G6007/Q2/raw/034.mp4","Pedro",""
"0","2016/G6007/Q2/raw/035.mp4","Pedro",""
"12","2016/G6007/Q2/raw/036.mp4","Pedro",""
"202","2016/G6007/Q2/raw/037.mp4","Pedro",""
"12","2016/G6007/Q2/raw/038.mp4","Pedro",""
"21","2016/G6007/Q2/raw/039.mp4","Pedro",""
"0","2016/G6007/Q2/raw/040.mp4","Pedro",""
"12","2016/G6007/Q2/raw/041.mp4","Pedro",""
"0","2016/G6007/Q2/raw/042.mp4","Pedro",""
"14","2016/G6007/Q3/raw/001.mp4","Pedro",""
"0","2016/G6007/Q3/raw/002.mp4","Pedro",""
"0","2016/G6007/Q3/raw/003.mp4","Pedro",""
"0","2016/G6007/Q3/raw/004.mp4","Pedro",""
"0","2016/G6007/Q3/raw/005.mp4","Pedro",""
"202","2016/G6007/Q3/raw/006.mp4","Pedro",""
"202,26","2016/G6007/Q3/raw/007.mp4","Pedro",""
"0","2016/G6007/Q3/raw/008.mp4","Pedro",""
"12","2016/G6007/Q3/raw/009.mp4","Pedro",""
"0","2016/G6007/Q3/raw/010.mp4","Pedro",""
"11","2016/G6007/Q3/raw/011.mp4","Pedro",""
"22","2016/G6007/Q3/raw/012.mp4","Pedro",""
"21","2016/G6007/Q3/raw/013.mp4","Pedro",""
"26","2016/G6007/Q3/raw/014.mp4","Pedro",""
"0","2016/G6007/Q3/raw/015.mp4","Pedro",""
"31","2016/G6007/Q3/raw/016.mp4","Pedro",""
"0","2016/G6007/Q3/raw/017.mp4","Pedro",""
"0","2016/G6007/Q3/raw/018.mp4","Pedro",""
"11,15","2016/G6007/Q3/raw/019.mp4","Pedro",""
"14","2016/G6007/Q3/raw/020.mp4","Pedro",""
"14","2016/G6007/Q3/raw/021.mp4","Pedro",""
"0","2016/G6007/Q3/raw/022.mp4","Pedro",""
"27","2016/G6007/Q3/raw/023.mp4","Pedro",""
"26","2016/G6007/Q3/raw/024.mp4","Pedro",""
"14","2016/G6007/Q3/raw/025.mp4","Pedro",""
"14","2016/G6007/Q3/raw/026.mp4","Pedro",""
"14,31","2016/G6007/Q3/raw/027.mp4","Pedro",""
"23,26","2016/G6007/Q3/raw/028.mp4","Pedro",""
"23,26","2016/G6007/Q3/raw/029.mp4","Pedro",""
"0","2016/G6007/Q3/raw/030.mp4","Pedro",""
"14","2016/G6007/Q3/raw/031.mp4","Pedro",""
"132","2016/G6007/Q3/raw/032.mp4","Pedro",""
"12","2016/G6007/Q3/raw/033.mp4","Pedro",""
"201","2016/G6007/Q3/raw/034.mp4","Pedro",""
"0","2016/G6007/Q4/raw/001.mp4","Pedro",""
"201","2016/G6007/Q4/raw/002.mp4","Pedro",""
"0","2016/G6007/Q4/raw/003.mp4","Pedro",""
"0","2016/G6007/Q4/raw/004.mp4","Pedro",""
"0","2016/G6007/Q4/raw/005.mp4","Pedro",""
"0","2016/G6007/Q4/raw/006.mp4","Pedro",""
"12","2016/G6007/Q4/raw/007.mp4","Pedro",""
"0","2016/G6007/Q4/raw/008.mp4","Pedro",""
"12","2016/G6007/Q4/raw/009.mp4","Pedro",""
"12","2016/G6007/Q4/raw/010.mp4","Pedro",""
"0","2016/G6007/Q4/raw/011.mp4","Pedro",""
"0","2016/G6007/Q4/raw/012.mp4","Pedro",""
"0","2016/G6007/Q4/raw/013.mp4","Pedro",""
"23,26","2016/G6007/Q4/raw/014.mp4","Pedro",""
"14,31","2016/G6007/Q4/raw/016.mp4","Pedro",""
"0","2016/G6007/Q4/raw/017.mp4","Pedro",""
"0","2016/G6007/Q4/raw/018.mp4","Pedro",""
"0","2016/G6007/Q4/raw/019.mp4","Pedro",""
"23,26","2016/G6007/Q4/raw/020.mp4","Pedro",""
"23,26","2016/G6007/Q4/raw/021.mp4","Pedro",""
"0","2016/G6007/Q4/raw/022.mp4","Pedro",""
"11","2016/G6007/Q4/raw/023.mp4","Pedro",""
"0","2016/G6007/Q4/raw/024.mp4","Pedro",""
"0","2016/G6007/Q4/raw/025.mp4","Pedro",""
"0","2016/G6007/Q4/raw/026.mp4","Pedro",""
"202","2016/G6007/Q4/raw/027.mp4","Pedro",""
"202,23,26","2016/G6007/Q4/raw/028.mp4","Pedro",""
"0","2016/G6007/Q4/raw/029.mp4","Pedro",""
"12","2016/G6007/Q4/raw/030.mp4","Pedro",""
"14","2016/G6007/Q4/raw/031.mp4","Pedro",""
"0","2016/G6007/Q4/raw/032.mp4","Pedro",""
"202","2016/G6007/Q4/raw/033.mp4","Pedro",""
"12","2016/G6007/Q4/raw/034.mp4","Pedro",""
"0","2016/G6007/Q4/raw/035.mp4","Pedro",""
"0","2016/G6007/Q4/raw/036.mp4","Pedro",""
"0","2016/G6007/Q4/raw/037.mp4","Pedro",""
"0","2016/G6007/Q4/raw/038.mp4","Pedro",""
"12","2016/G6007/Q4/raw/039.mp4","Pedro",""
"0","2016/G6009/Q1/raw/001.mp4","Pedro",""
"0","2016/G6009/Q1/raw/002.mp4","Pedro",""
"12","2016/G6009/Q1/raw/003.mp4","Pedro",""
"0","2016/G6009/Q1/raw/004.mp4","Pedro",""
"0","2016/G6009/Q1/raw/005.mp4","Pedro",""
"0","2016/G6009/Q1/raw/006.mp4","Pedro",""
"12","2016/G6009/Q1/raw/007.mp4","Pedro",""
"0","2016/G6009/Q1/raw/008.mp4","Pedro",""
"32","2016/G6009/Q1/raw/009.mp4","Pedro",""
"0","2016/G6009/Q1/raw/010.mp4","Pedro",""
"202","2016/G6009/Q1/raw/011.mp4","Pedro",""
"12","2016/G6009/Q1/raw/012.mp4","Pedro",""
"0","2016/G6009/Q1/raw/013.mp4","Pedro",""
"131","2016/G6009/Q1/raw/014.mp4","Pedro",""
"0","2016/G6009/Q1/raw/015.mp4","Pedro",""
"0","2016/G6009/Q1/raw/016.mp4","Pedro",""
"14","2016/G6009/Q1/raw/017.mp4","Pedro",""
"23,26","2016/G6009/Q1/raw/018.mp4","Pedro",""
"0","2016/G6009/Q1/raw/019.mp4","Pedro",""
"14","2016/G6009/Q1/raw/020.mp4","Pedro",""
"23,26","2016/G6009/Q1/raw/021.mp4","Pedro",""
"202","2016/G6009/Q1/raw/022.mp4","Pedro",""
"0","2016/G6009/Q1/raw/023.mp4","Pedro",""
