"ID";"VideoFileName";"VideoPath";"UploadDate";"UploadTime";"PlayID";"GameID";"PlayText";"Approved";"Note";"Quarter";"active";"ApprovedTime";"AssociatedTime";"FileCreationTime";"Energy"
"6929";"029";"2015/G6000/Q1/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11584";"6000";"2nd & 1 at GT37: Skov, P. rush for 5 yards to the GT42, 1ST DOWN GT (Powell, T).";"Y";;"1";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 19:58:51";"0000-00-00 00:00:00	";"0"
"6930";"030";"2015/G6000/Q1/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11585";"6000";"1st & 10 at GT42: Skov, P. rush for 6 yards to the GT48 (Powell, T).";"Y";;"1";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 19:59:35";"0000-00-00 00:00:00	";"0"
"6931";"031";"2015/G6000/Q1/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11586";"6000";"2nd & 4 at GT48: Skov, P. rush for 3 yards to the UNC49 (Powell, T).";"Y";;"1";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:00:15";"0000-00-00 00:00:00	";"0"
"6932";"032";"2015/G6000/Q1/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11587";"6000";"3rd & 1 at UNC49: Skov, P. rush for 3 yards to the UNC46, 1ST DOWN GT (Dinkins, R;Powell, T).";"Y";;"1";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:00:59";"0000-00-00 00:00:00	";"0"
"6933";"033";"2015/G6000/Q1/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11588";"6000";"1st & 10 at UNC46: McClellan, A. rush for 9 yards to the UNC37 (Miles, D).";"Y";;"1";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:01:24";"0000-00-00 00:00:00	";"0"
"6934";"034";"2015/G6000/Q1/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11589";"6000";"2nd & 1 at UNC37: Allen, M. rush for 6 yards to the UNC31, 1ST DOWN GT (Miles, D).";"Y";;"1";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:02:17";"0000-00-00 00:00:00	";"0"
"6935";"035";"2015/G6000/Q1/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11591";"6000";"1st & 10 at UNC31: Thomas, J. rush for 6 yards to the UNC25.";"Y";;"1";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:03:01";"0000-00-00 00:00:00	";"0"
"6936";"036";"2015/G6000/Q1/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0";"6000";"Recent Play";"N";;"1";"ACTIVE";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00	";"0"
"6937";"000";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0";"6000";"Recent Play";"N";;"2";"ACTIVE";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00	";"0"
"6938";"001";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11593";"6000";"2nd & 4 at UNC25: Griffin, L. rush for 6 yards to the UNC19, 1ST DOWN GT (Schoettmer, J).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:05:44";"0000-00-00 00:00:00	";"0"
"6939";"002";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11594";"6000";"1st & 10 at UNC19: Thomas, J. rush for 5 yards to the UNC14 (Schoettmer, J;Miles, D).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:06:35";"0000-00-00 00:00:00	";"0"
"6940";"003";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11595";"6000";"2nd & 5 at UNC14: Lynch, C. rush for 14 yards to the UNC0, 1ST DOWN GT, TOUCHDOWN, clock 13:38.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:07:10";"0000-00-00 00:00:00	";"0"
"6941";"004";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11596";"6000";"1st & GOAL at UNC03: Butker, H. kick attempt good.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:07:48";"0000-00-00 00:00:00	";"0"
"6942";"005";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11597";"6000";"1st & GOAL at GT35: Butker, H. kickoff 65 yards to the UNC0, touchback.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:10:51";"0000-00-00 00:00:00	";"0"
"6943";"006";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11599";"6000";"1st & 10 at UNC25: PENALTY GT personal foul (Gotsis, A.) 15 yards to the UNC40, 1ST DOWN UNC.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:13:24";"0000-00-00 00:00:00	";"0"
"6944";"007";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11600";"6000";"1st & 10 at UNC40: Morris, R rush for 7 yards to the UNC47 (Kallon, F.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:14:17";"0000-00-00 00:00:00	";"0"
"6945";"008";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11601";"6000";"2nd & 3 at UNC47: Williams, M pass complete to Morris, R for loss of 1 yard to the UNC46 (Austin, Law.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:14:38";"0000-00-00 00:00:00	";"0"
"6946";"009";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11602";"6000";"3rd & 4 at UNC46: Williams, M pass incomplete to Howard, B (Milton, C.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:15:00";"0000-00-00 00:00:00	";"0"
"6947";"010";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11603";"6000";"4th & 4 at UNC46: Daly, C punt 22 yards to the GT32, out-of-bounds.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:16:05";"0000-00-00 00:00:00	";"0"
"6948";"011";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11605";"6000";"1st & 10 at GT32: Thomas, J. pass complete to Jeune, R. for 7 yards to the GT39 (Stewart, M).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:18:46";"0000-00-00 00:00:00	";"0"
"6949";"012";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11606";"6000";"2nd & 3 at GT39: Willis, I. rush for 9 yards to the GT48, 1ST DOWN GT (Smiley, S).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:19:12";"0000-00-00 00:00:00	";"0"
"6950";"013";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11607";"6000";"1st & 10 at GT48: Willis, I. rush for 8 yards to the UNC44 (Smith, A).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:19:50";"0000-00-00 00:00:00	";"0"
"6951";"014";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11608";"6000";"2nd & 2 at UNC44: Thomas, J. pass complete to Lands-Davis, M. for 22 yards to the UNC22 (Smiley, S), PENALTY GT ineligible downfield on pass (Joe, E.) 5 yards to the UNC49, NO PLAY.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:21:07";"0000-00-00 00:00:00	";"0"
"6952";"015";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11609";"6000";"2nd & 7 at UNC49: Willis, I. rush for no gain to the UNC49 (Smith, A).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:22:16";"0000-00-00 00:00:00	";"0"
"6953";"016";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11610";"6000";"3rd & 7 at UNC49: Skov, P. rush for 3 yards to the UNC46 (Rashad, S).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:22:34";"0000-00-00 00:00:00	";"0"
"6954";"017";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11613";"6000";"4th & 4 at UNC46: Lynch, C. rush for 8 yards to the UNC38, 1ST DOWN GT (Lawrence, D).";"Y";;"2";"ACTIVE";"2015-10-03 20:29:52";"2015-10-03 20:26:11";"0000-00-00 00:00:00	";"0"
"6958";"021";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11617";"6000";"1st & GOAL at UNC06: Skov, P. rush for 2 yards to the UNC4 (Rashad, S).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:30:16";"0000-00-00 00:00:00	";"0"
"6955";"018";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11614";"6000";"1st & 10 at UNC38: Thomas, J. rush for 6 yards to the UNC32 (Collins, C).";"Y";;"2";"ACTIVE";"2015-10-03 20:29:45";"2015-10-03 20:27:11";"0000-00-00 00:00:00	";"0"
"6956";"019";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11615";"6000";"2nd & 4 at UNC32: Skov, P. rush for 6 yards to the UNC26, 1ST DOWN GT (Drennon, D).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:28:38";"0000-00-00 00:00:00	";"0"
"6957";"020";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11616";"6000";"1st & 10 at UNC26: Thomas, J. rush for 20 yards to the UNC6, 1ST DOWN GT (Smiley, S).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:28:54";"0000-00-00 00:00:00	";"0"
"6959";"022";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11618";"6000";"2nd & GOAL at UNC04: McClellan, A. rush for 3 yards to the UNC1 (Bart, M).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:31:05";"0000-00-00 00:00:00	";"0"
"6960";"023";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11619";"6000";"3rd & GOAL at UNC01: Thomas, J. rush for no gain to the UNC1 (Smiley, S).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:31:15";"0000-00-00 00:00:00	";"0"
"6961";"024";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11620";"6000";"4th & GOAL at UNC01: Thomas, J. rush for 1 yard to the UNC0, TOUCHDOWN, clock 04:34.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:31:27";"0000-00-00 00:00:00	";"0"
"6962";"025";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11621";"6000";"1st & GOAL at UNC03: Butker, H. kick attempt good.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:33:17";"0000-00-00 00:00:00	";"0"
"6963";"026";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11622";"6000";"1st & GOAL at GT35: Butker, H. kickoff 65 yards to the UNC0, touchback.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:35:50";"0000-00-00 00:00:00	";"0"
"6964";"027";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11624";"6000";"1st & 10 at UNC25: Hood, E rush for 3 yards to the UNC28 (Austin, Law.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:36:34";"0000-00-00 00:00:00	";"0"
"6965";"028";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11625";"6000";"2nd & 7 at UNC28: Hood, E rush for 10 yards to the UNC38, 1ST DOWN UNC (Smith, D.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:36:46";"0000-00-00 00:00:00	";"0"
"6966";"029";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11626";"6000";"1st & 10 at UNC38: Switzer, R pass complete to Davis, Q for 11 yards to the UNC49, 1ST DOWN UNC.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:37:58";"0000-00-00 00:00:00	";"0"
"6967";"030";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11627";"6000";"1st & 10 at UNC49: Hood, E rush for 10 yards to the GT41, 1ST DOWN UNC (Smith, D.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:38:56";"0000-00-00 00:00:00	";"0"
"6968";"031";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11629";"6000";"2nd & 4 at GT35: Logan, T rush for 16 yards to the GT19, fumble forced by White, D., fumble by Logan, T recovered by UNC Peterson, C at GT19, 1ST DOWN UNC.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:39:45";"0000-00-00 00:00:00	";"0"
"6969";"032";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11630";"6000";"1st & 10 at GT19: Williams, M rush for 4 yards to the GT15 (Smith, D.;Kallon, F.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:40:10";"0000-00-00 00:00:00	";"0"
"6970";"033";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11631";"6000";"2nd & 6 at GT15: Hood, E rush for 14 yards to the GT1, 1ST DOWN UNC (Golden, J.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:40:16";"0000-00-00 00:00:00	";"0"
"6971";"034";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11632";"6000";"1st & GOAL at GT02: Hood, E rush for 2 yards to the GT0, TOUCHDOWN, clock 01:29.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:41:19";"0000-00-00 00:00:00	";"0"
"6972";"035";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11633";"6000";"1st & GOAL at GT03: Weiler, N kick attempt good.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:41:31";"0000-00-00 00:00:00	";"0"
"6973";"036";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11634";"6000";"1st & GOAL at UNC35: Weiler, N kickoff 65 yards to the GT0, touchback.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:43:25";"0000-00-00 00:00:00	";"0"
"6974";"037";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11637";"6000";"1st & 10 at GT25: Thomas, J. pass incomplete to Lynch, C..";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:43:39";"0000-00-00 00:00:00	";"0"
"6975";"038";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11638";"6000";"2nd & 10 at GT25: Thomas, J. rush for loss of 4 yards to the GT21.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:43:47";"0000-00-00 00:00:00	";"0"
"6976";"039";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11640";"6000";"3rd & 14 at GT21: Thomas, J. pass incomplete to Jeune, R..";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:45:12";"0000-00-00 00:00:00	";"0"
"6977";"040";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11641";"6000";"4th & 14 at GT21: Rodwell, R. punt 23 yards to the GT44, out-of-bounds, fumble by Perry, D.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:46:02";"0000-00-00 00:00:00	";"0"
"6978";"041";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11643";"6000";"1st & 10 at GT44: Williams, M pass complete to Morris, R for 9 yards to the GT35 (Golden, J.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:46:59";"0000-00-00 00:00:00	";"0"
"6979";"042";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11644";"6000";"2nd & 1 at GT35: Williams, M pass complete to Hollins, M for 9 yards to the GT26, 1ST DOWN UNC (Milton, C.).";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:47:10";"0000-00-00 00:00:00	";"0"
"6980";"043";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11645";"6000";"1st & 10 at GT26: Williams, M pass incomplete to Davis, Q.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:47:55";"0000-00-00 00:00:00	";"0"
"6981";"044";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11646";"6000";"2nd & 10 at GT26: Williams, M pass complete to Davis, Q for 19 yards to the GT7, 1ST DOWN UNC.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:48:25";"0000-00-00 00:00:00	";"0"
"6982";"045";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11647";"6000";"1st & GOAL at GT07: Williams, M pass incomplete to Davis, Q.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:49:03";"0000-00-00 00:00:00	";"0"
"6983";"046";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11648";"6000";"2nd & GOAL at GT07: Williams, M rush for 7 yards to the GT0, TOUCHDOWN, clock 00:04.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:49:22";"0000-00-00 00:00:00	";"0"
"6984";"047";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11649";"6000";"1st & GOAL at GT03: Weiler, N kick attempt good.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:49:54";"0000-00-00 00:00:00	";"0"
"6985";"048";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11654";"6000";"1st & 10 at GT21: TEAM rush for loss of 1 yard to the GT20.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:53:33";"0000-00-00 00:00:00	";"0"
"6986";"049";"2015/G6000/Q2/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11652";"6000";"1st & GOAL at UNC35: Weiler, N kickoff 44 yards to the GT21, downed.";"Y";;"2";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 20:53:20";"0000-00-00 00:00:00	";"0"
"6987";"000";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0";"6000";"Recent Play";"N";;"3";"ACTIVE";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00	";"0"
"6988";"001";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11659";"6000";"1st & 10 at UNC25: Williams, M pass complete to Morris, R for no gain to the UNC25 (Golden, J.).";"Y";;"3";"ACTIVE";"2015-10-03 21:45:03";"2015-10-03 21:14:15";"0000-00-00 00:00:00	";"0"
"6989";"002";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11660";"6000";"2nd & 10 at UNC25: Williams, M rush for loss of 1 yard to the UNC24 (Hunt, J.), PENALTY GT face mask (Hunt, J.) 15 yards to the UNC40, 1ST DOWN UNC, NO PLAY.";"Y";;"3";"ACTIVE";"2015-10-03 21:45:15";"2015-10-03 21:15:09";"0000-00-00 00:00:00	";"0"
"6990";"003";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11661";"6000";"1st & 10 at UNC40: Williams, M rush for 13 yards to the GT47, 1ST DOWN UNC (Marcordes, T.).";"Y";;"3";"ACTIVE";"2015-10-03 21:45:32";"2015-10-03 21:14:47";"0000-00-00 00:00:00	";"0"
"7023";"036";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11700";"6000";"4th & 5 at UNC29: Thomas, J. pass complete to Skov, P. for 5 yards to the UNC24, 1ST DOWN GT (Smiley, S).";"Y";;"3";"ACTIVE";"2015-10-03 21:49:36";"2015-10-03 21:47:07";"0000-00-00 00:00:00	";"0"
"6991";"004";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11662";"6000";"1st & 10 at GT47: Williams, M pass complete to Hollins, M for 25 yards to the GT22, 1ST DOWN UNC (White, D.).";"Y";;"3";"ACTIVE";"2015-10-03 21:46:02";"2015-10-03 21:16:07";"0000-00-00 00:00:00	";"0"
"6992";"005";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11663";"6000";"1st & 10 at GT22: Hood, E rush for 2 yards to the GT20 (Austin, Law.;Davis, P.).";"Y";;"3";"ACTIVE";"2015-10-03 21:46:12";"2015-10-03 21:16:44";"0000-00-00 00:00:00	";"0"
"6993";"006";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11664";"6000";"2nd & 8 at GT20: Williams, M pass incomplete to Howard, B.";"Y";;"3";"ACTIVE";"2015-10-03 21:46:23";"2015-10-03 21:17:16";"0000-00-00 00:00:00	";"0"
"6994";"007";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11665";"6000";"3rd & 8 at GT20: Williams, M pass incomplete to Davis, Q.";"Y";;"3";"ACTIVE";"2015-10-03 21:46:33";"2015-10-03 21:17:41";"0000-00-00 00:00:00	";"0"
"6995";"008";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11666";"6000";"4th & 8 at GT20: Weiler, N field goal attempt from 37 GOOD, clock 12:35, PENALTY GT roughing the kicker declined.";"Y";;"3";"ACTIVE";"2015-10-03 21:30:01";"2015-10-03 21:18:02";"0000-00-00 00:00:00	";"0"
"6998";"011";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11670";"6000";"2nd & 13 at UNC46: Thomas, J. pass complete to Jeune, R. for 18 yards to the UNC28, 1ST DOWN GT.";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 21:25:08";"0000-00-00 00:00:00	";"0"
"6996";"009";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11667";"6000";"1st & GOAL at UNC35: Weiler, N kickoff 8 yards to the UNC43, on-side kick, recovered by GT 4A on UNC43.";"Y";;"3";"ACTIVE";"2015-10-03 21:30:10";"2015-10-03 21:21:56";"0000-00-00 00:00:00	";"0"
"6997";"010";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11669";"6000";"1st & 10 at UNC43: Willis, I. rush for loss of 3 yards to the UNC46 (Schoettmer, J).";"Y";;"3";"ACTIVE";"2015-10-03 21:27:50";"2015-10-03 21:22:44";"0000-00-00 00:00:00	";"0"
"7001";"014";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11673";"6000";"1st & GOAL at UNC03: Butker, H. kick attempt good.";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 21:28:22";"0000-00-00 00:00:00	";"0"
"6999";"012";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11671";"6000";"1st & 10 at UNC28: Lands-Davis, M. rush for 9 yards to the UNC19 (Miles, D;Schoettmer, J).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 21:25:19";"0000-00-00 00:00:00	";"0"
"7000";"013";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11672";"6000";"2nd & 1 at UNC19: Thomas, J. pass complete to Lands-Davis, M. for 19 yards to the UNC0, 1ST DOWN GT, TOUCHDOWN, clock 10:45.";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 21:27:15";"0000-00-00 00:00:00	";"0"
"7002";"015";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11674";"6000";"1st & GOAL at GT35: Butker, H. kickoff 65 yards to the UNC0, touchback.";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 21:29:23";"0000-00-00 00:00:00	";"0"
"7003";"016";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11676";"6000";"1st & 10 at UNC25: Hood, E rush for 3 yards to the UNC28 (Kallon, F.).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 21:30:23";"0000-00-00 00:00:00	";"0"
"7004";"017";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11677";"6000";"2nd & 7 at UNC28: Williams, M rush for loss of 1 yard to the UNC27 (Davis, P.).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 21:30:30";"0000-00-00 00:00:00	";"0"
"7005";"018";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11678";"6000";"3rd & 8 at UNC27: Williams, M rush for 12 yards to the UNC39, 1ST DOWN UNC (Gray, A.).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 21:31:31";"0000-00-00 00:00:00	";"0"
"7006";"019";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11679";"6000";"1st & 10 at UNC39: Williams, M pass incomplete to Hollins, M.";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 21:31:55";"0000-00-00 00:00:00	";"0"
"7007";"020";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11680";"6000";"2nd & 10 at UNC39: Williams, M pass complete to Switzer, R for 17 yards to the GT44, 1ST DOWN UNC (Hunt, J.).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 21:32:51";"0000-00-00 00:00:00	";"0"
"7008";"021";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11681";"6000";"1st & 10 at GT44: Williams, M pass complete to Howard, B for 6 yards to the GT38 (White, D.).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 21:32:46";"0000-00-00 00:00:00	";"0"
"7009";"022";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11682";"6000";"2nd & 4 at GT38: Williams, M pass complete to Proehl, A for 7 yards to the GT31, 1ST DOWN UNC (Gray, A.).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 21:33:17";"0000-00-00 00:00:00	";"0"
"7010";"023";"2015/G6000/Q3/";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"11683";"6000";"1st & 10 at GT31: Hood, E rush for 5 yards to the GT26 (Marcordes, T.).";"Y";;"3";"ACTIVE";"0000-00-00 00:00:00";"2015-10-03 21:33:54";"0000-00-00 00:00:00	";"0"
